estado_abrev,regional_id,regional_nome,municipio_id_sdv,ano
AP,16001,Área Central,160015,2019
AP,16001,Área Central,160021,2019
AP,16001,Área Central,160023,2019
AP,16001,Área Central,160025,2019
AP,16001,Área Central,160030,2019
AP,16001,Área Central,160053,2019
AP,16002,Área Norte,160010,2019
AP,16002,Área Norte,160020,2019
AP,16002,Área Norte,160050,2019
AP,16002,Área Norte,160055,2019
AP,16002,Área Norte,160070,2019
AP,16003,Área Sudoeste,160027,2019
AP,16003,Área Sudoeste,160040,2019
AP,16003,Área Sudoeste,160060,2019
AP,16003,Área Sudoeste,160080,2019
TO,17001,Médio Norte Araguaia,170130,2019
TO,17001,Médio Norte Araguaia,170210,2019
TO,17001,Médio Norte Araguaia,170215,2019
TO,17001,Médio Norte Araguaia,170300,2019
TO,17001,Médio Norte Araguaia,170307,2019
TO,17001,Médio Norte Araguaia,170384,2019
TO,17001,Médio Norte Araguaia,170388,2019
TO,17001,Médio Norte Araguaia,170650,2019
TO,17001,Médio Norte Araguaia,170770,2019
TO,17001,Médio Norte Araguaia,170900,2019
TO,17001,Médio Norte Araguaia,171395,2019
TO,17001,Médio Norte Araguaia,171488,2019
TO,17001,Médio Norte Araguaia,171630,2019
TO,17001,Médio Norte Araguaia,171720,2019
TO,17001,Médio Norte Araguaia,171886,2019
TO,17001,Médio Norte Araguaia,172208,2019
TO,17001,Médio Norte Araguaia,172210,2019
TO,17002,Bico do Papagaio,170030,2019
TO,17002,Bico do Papagaio,170100,2019
TO,17002,Bico do Papagaio,170105,2019
TO,17002,Bico do Papagaio,170220,2019
TO,17002,Bico do Papagaio,170255,2019
TO,17002,Bico do Papagaio,170290,2019
TO,17002,Bico do Papagaio,170380,2019
TO,17002,Bico do Papagaio,170382,2019
TO,17002,Bico do Papagaio,170389,2019
TO,17002,Bico do Papagaio,170740,2019
TO,17002,Bico do Papagaio,171070,2019
TO,17002,Bico do Papagaio,171245,2019
TO,17002,Bico do Papagaio,171280,2019
TO,17002,Bico do Papagaio,171380,2019
TO,17002,Bico do Papagaio,171430,2019
TO,17002,Bico do Papagaio,171830,2019
TO,17002,Bico do Papagaio,171855,2019
TO,17002,Bico do Papagaio,171880,2019
TO,17002,Bico do Papagaio,172000,2019
TO,17002,Bico do Papagaio,172010,2019
TO,17002,Bico do Papagaio,172020,2019
TO,17002,Bico do Papagaio,172030,2019
TO,17002,Bico do Papagaio,172080,2019
TO,17002,Bico do Papagaio,172120,2019
TO,17003,Sudeste,170040,2019
TO,17003,Sudeste,170240,2019
TO,17003,Sudeste,170270,2019
TO,17003,Sudeste,170555,2019
TO,17003,Sudeste,170560,2019
TO,17003,Sudeste,170700,2019
TO,17003,Sudeste,171215,2019
TO,17003,Sudeste,171515,2019
TO,17003,Sudeste,171525,2019
TO,17003,Sudeste,171620,2019
TO,17003,Sudeste,171780,2019
TO,17003,Sudeste,171800,2019
TO,17003,Sudeste,171865,2019
TO,17003,Sudeste,172090,2019
TO,17003,Sudeste,172093,2019
TO,17004,Cerrado Tocantins Araguaia,170230,2019
TO,17004,Cerrado Tocantins Araguaia,170305,2019
TO,17004,Cerrado Tocantins Araguaia,170320,2019
TO,17004,Cerrado Tocantins Araguaia,170330,2019
TO,17004,Cerrado Tocantins Araguaia,170360,2019
TO,17004,Cerrado Tocantins Araguaia,170410,2019
TO,17004,Cerrado Tocantins Araguaia,170550,2019
TO,17004,Cerrado Tocantins Araguaia,170600,2019
TO,17004,Cerrado Tocantins Araguaia,170830,2019
TO,17004,Cerrado Tocantins Araguaia,170930,2019
TO,17004,Cerrado Tocantins Araguaia,171050,2019
TO,17004,Cerrado Tocantins Araguaia,171090,2019
TO,17004,Cerrado Tocantins Araguaia,171110,2019
TO,17004,Cerrado Tocantins Araguaia,171180,2019
TO,17004,Cerrado Tocantins Araguaia,171570,2019
TO,17004,Cerrado Tocantins Araguaia,171650,2019
TO,17004,Cerrado Tocantins Araguaia,171665,2019
TO,17004,Cerrado Tocantins Araguaia,171670,2019
TO,17004,Cerrado Tocantins Araguaia,171840,2019
TO,17004,Cerrado Tocantins Araguaia,171850,2019
TO,17004,Cerrado Tocantins Araguaia,171888,2019
TO,17004,Cerrado Tocantins Araguaia,172125,2019
TO,17004,Cerrado Tocantins Araguaia,172130,2019
TO,17005,Ilha do Bananal,170035,2019
TO,17005,Ilha do Bananal,170070,2019
TO,17005,Ilha do Bananal,170200,2019
TO,17005,Ilha do Bananal,170386,2019
TO,17005,Ilha do Bananal,170625,2019
TO,17005,Ilha do Bananal,170730,2019
TO,17005,Ilha do Bananal,170765,2019
TO,17005,Ilha do Bananal,170820,2019
TO,17005,Ilha do Bananal,170950,2019
TO,17005,Ilha do Bananal,171150,2019
TO,17005,Ilha do Bananal,171575,2019
TO,17005,Ilha do Bananal,171660,2019
TO,17005,Ilha do Bananal,171884,2019
TO,17005,Ilha do Bananal,171889,2019
TO,17005,Ilha do Bananal,172025,2019
TO,17005,Ilha do Bananal,172049,2019
TO,17005,Ilha do Bananal,172085,2019
TO,17005,Ilha do Bananal,172097,2019
TO,17006,Capim Dourado,170110,2019
TO,17006,Capim Dourado,170825,2019
TO,17006,Capim Dourado,171195,2019
TO,17006,Capim Dourado,171200,2019
TO,17006,Capim Dourado,171240,2019
TO,17006,Capim Dourado,171320,2019
TO,17006,Capim Dourado,171330,2019
TO,17006,Capim Dourado,171510,2019
TO,17006,Capim Dourado,171870,2019
TO,17006,Capim Dourado,171875,2019
TO,17006,Capim Dourado,171900,2019
TO,17006,Capim Dourado,172015,2019
TO,17006,Capim Dourado,172100,2019
TO,17006,Capim Dourado,172110,2019
TO,17007,Cantão,170025,2019
TO,17007,Cantão,170190,2019
TO,17007,Cantão,170310,2019
TO,17007,Cantão,170390,2019
TO,17007,Cantão,170460,2019
TO,17007,Cantão,170610,2019
TO,17007,Cantão,170710,2019
TO,17007,Cantão,170720,2019
TO,17007,Cantão,171190,2019
TO,17007,Cantão,171250,2019
TO,17007,Cantão,171370,2019
TO,17007,Cantão,171500,2019
TO,17007,Cantão,171610,2019
TO,17007,Cantão,171750,2019
TO,17007,Cantão,171845,2019
TO,17008,Amor Perfeito,170370,2019
TO,17008,Amor Perfeito,170510,2019
TO,17008,Amor Perfeito,170755,2019
TO,17008,Amor Perfeito,170980,2019
TO,17008,Amor Perfeito,171270,2019
TO,17008,Amor Perfeito,171360,2019
TO,17008,Amor Perfeito,171420,2019
TO,17008,Amor Perfeito,171550,2019
TO,17008,Amor Perfeito,171700,2019
TO,17008,Amor Perfeito,171790,2019
TO,17008,Amor Perfeito,171820,2019
TO,17008,Amor Perfeito,171890,2019
TO,17008,Amor Perfeito,172065,2019
MA,21001,Açailândia,210005,2019
MA,21001,Açailândia,210203,2019
MA,21001,Açailândia,210232,2019
MA,21001,Açailândia,210325,2019
MA,21001,Açailândia,210542,2019
MA,21001,Açailândia,211085,2019
MA,21001,Açailândia,211153,2019
MA,21001,Açailândia,211285,2019
MA,21002,Bacabal,210040,2019
MA,21002,Bacabal,210120,2019
MA,21002,Bacabal,210207,2019
MA,21002,Bacabal,210215,2019
MA,21002,Bacabal,210355,2019
MA,21002,Bacabal,210590,2019
MA,21002,Bacabal,210635,2019
MA,21002,Bacabal,210740,2019
MA,21002,Bacabal,210810,2019
MA,21002,Bacabal,211140,2019
MA,21002,Bacabal,211300,2019
MA,21003,Balsas,210050,2019
MA,21003,Balsas,210140,2019
MA,21003,Balsas,210407,2019
MA,21003,Balsas,210409,2019
MA,21003,Balsas,210410,2019
MA,21003,Balsas,210610,2019
MA,21003,Balsas,210725,2019
MA,21003,Balsas,210950,2019
MA,21003,Balsas,210970,2019
MA,21003,Balsas,211080,2019
MA,21003,Balsas,211157,2019
MA,21003,Balsas,211160,2019
MA,21003,Balsas,211200,2019
MA,21004,Barra do Corda,210095,2019
MA,21004,Barra do Corda,210160,2019
MA,21004,Barra do Corda,210408,2019
MA,21004,Barra do Corda,210480,2019
MA,21004,Barra do Corda,210535,2019
MA,21004,Barra do Corda,210547,2019
MA,21005,Caxias,210010,2019
MA,21005,Caxias,210030,2019
MA,21005,Caxias,210220,2019
MA,21005,Caxias,210300,2019
MA,21005,Caxias,210340,2019
MA,21005,Caxias,210390,2019
MA,21005,Caxias,211107,2019
MA,21006,Chapadinha,210015,2019
MA,21006,Chapadinha,210080,2019
MA,21006,Chapadinha,210090,2019
MA,21006,Chapadinha,210210,2019
MA,21006,Chapadinha,210320,2019
MA,21006,Chapadinha,210630,2019
MA,21006,Chapadinha,210640,2019
MA,21006,Chapadinha,210667,2019
MA,21006,Chapadinha,210805,2019
MA,21006,Chapadinha,211010,2019
MA,21006,Chapadinha,211023,2019
MA,21006,Chapadinha,211060,2019
MA,21006,Chapadinha,211250,2019
MA,21007,Codó,210043,2019
MA,21007,Codó,210330,2019
MA,21007,Codó,210360,2019
MA,21007,Codó,210845,2019
MA,21007,Codó,211150,2019
MA,21007,Codó,211210,2019
MA,21008,Imperatriz,210060,2019
MA,21008,Imperatriz,210235,2019
MA,21008,Imperatriz,210255,2019
MA,21008,Imperatriz,210280,2019
MA,21008,Imperatriz,210375,2019
MA,21008,Imperatriz,210405,2019
MA,21008,Imperatriz,210455,2019
MA,21008,Imperatriz,210530,2019
MA,21008,Imperatriz,210550,2019
MA,21008,Imperatriz,210598,2019
MA,21008,Imperatriz,210700,2019
MA,21008,Imperatriz,210900,2019
MA,21008,Imperatriz,210955,2019
MA,21008,Imperatriz,211105,2019
MA,21008,Imperatriz,211176,2019
MA,21008,Imperatriz,211180,2019
MA,21009,Itapecuru Mirim,210070,2019
MA,21009,Itapecuru Mirim,210100,2019
MA,21009,Itapecuru Mirim,210173,2019
MA,21009,Itapecuru Mirim,210270,2019
MA,21009,Itapecuru Mirim,210540,2019
MA,21009,Itapecuru Mirim,210663,2019
MA,21009,Itapecuru Mirim,210675,2019
MA,21009,Itapecuru Mirim,210720,2019
MA,21009,Itapecuru Mirim,210880,2019
MA,21009,Itapecuru Mirim,210930,2019
MA,21009,Itapecuru Mirim,211040,2019
MA,21009,Itapecuru Mirim,211260,2019
MA,21009,Itapecuru Mirim,211270,2019
MA,21009,Itapecuru Mirim,211290,2019
MA,21010,Pedreiras,210193,2019
MA,21010,Pedreiras,210400,2019
MA,21010,Pedreiras,210520,2019
MA,21010,Pedreiras,210570,2019
MA,21010,Pedreiras,210580,2019
MA,21010,Pedreiras,210594,2019
MA,21010,Pedreiras,210596,2019
MA,21010,Pedreiras,210600,2019
MA,21010,Pedreiras,210820,2019
MA,21010,Pedreiras,210890,2019
MA,21010,Pedreiras,211163,2019
MA,21010,Pedreiras,211167,2019
MA,21010,Pedreiras,211223,2019
MA,21011,Pinheiro,210083,2019
MA,21011,Pinheiro,210130,2019
MA,21011,Pinheiro,210190,2019
MA,21011,Pinheiro,210310,2019
MA,21011,Pinheiro,210312,2019
MA,21011,Pinheiro,210370,2019
MA,21011,Pinheiro,210490,2019
MA,21011,Pinheiro,210680,2019
MA,21011,Pinheiro,210825,2019
MA,21011,Pinheiro,210840,2019
MA,21011,Pinheiro,210860,2019
MA,21011,Pinheiro,210905,2019
MA,21011,Pinheiro,210927,2019
MA,21011,Pinheiro,210980,2019
MA,21011,Pinheiro,211178,2019
MA,21011,Pinheiro,211240,2019
MA,21011,Pinheiro,211245,2019
MA,21012,Presidente Dutra,210275,2019
MA,21012,Presidente Dutra,210380,2019
MA,21012,Presidente Dutra,210420,2019
MA,21012,Presidente Dutra,210440,2019
MA,21012,Presidente Dutra,210450,2019
MA,21012,Presidente Dutra,210460,2019
MA,21012,Presidente Dutra,210462,2019
MA,21012,Presidente Dutra,210470,2019
MA,21012,Presidente Dutra,210560,2019
MA,21012,Presidente Dutra,210910,2019
MA,21012,Presidente Dutra,210975,2019
MA,21012,Presidente Dutra,211030,2019
MA,21012,Presidente Dutra,211070,2019
MA,21012,Presidente Dutra,211125,2019
MA,21012,Presidente Dutra,211174,2019
MA,21012,Presidente Dutra,211230,2019
MA,21013,Rosário,210110,2019
MA,21013,Rosário,210125,2019
MA,21013,Rosário,210170,2019
MA,21013,Rosário,210237,2019
MA,21013,Rosário,210500,2019
MA,21013,Rosário,210510,2019
MA,21013,Rosário,210710,2019
MA,21013,Rosário,210920,2019
MA,21013,Rosário,210940,2019
MA,21013,Rosário,210960,2019
MA,21013,Rosário,211020,2019
MA,21013,Rosário,211027,2019
MA,21014,Santa Inês,210047,2019
MA,21014,Santa Inês,210177,2019
MA,21014,Santa Inês,210200,2019
MA,21014,Santa Inês,210465,2019
MA,21014,Santa Inês,210515,2019
MA,21014,Santa Inês,210690,2019
MA,21014,Santa Inês,210850,2019
MA,21014,Santa Inês,210870,2019
MA,21014,Santa Inês,210990,2019
MA,21014,Santa Inês,211000,2019
MA,21014,Santa Inês,211102,2019
MA,21014,Santa Inês,211172,2019
MA,21014,Santa Inês,211227,2019
MA,21015,São João dos Patos,210150,2019
MA,21015,São João dos Patos,210180,2019
MA,21015,São João dos Patos,210230,2019
MA,21015,São João dos Patos,210350,2019
MA,21015,São João dos Patos,210545,2019
MA,21015,São João dos Patos,210592,2019
MA,21015,São João dos Patos,210670,2019
MA,21015,São João dos Patos,210730,2019
MA,21015,São João dos Patos,210770,2019
MA,21015,São João dos Patos,210790,2019
MA,21015,São João dos Patos,210800,2019
MA,21015,São João dos Patos,211065,2019
MA,21015,São João dos Patos,211110,2019
MA,21015,São João dos Patos,211190,2019
MA,21015,São João dos Patos,211195,2019
MA,21016,São Luís,210020,2019
MA,21016,São Luís,210750,2019
MA,21016,São Luís,210945,2019
MA,21016,São Luís,211120,2019
MA,21016,São Luís,211130,2019
MA,21017,Timon,210660,2019
MA,21017,Timon,210780,2019
MA,21017,Timon,211090,2019
MA,21017,Timon,211220,2019
MA,21018,Viana,210135,2019
MA,21018,Viana,210240,2019
MA,21018,Viana,210250,2019
MA,21018,Viana,210650,2019
MA,21018,Viana,210745,2019
MA,21018,Viana,210760,2019
MA,21018,Viana,210830,2019
MA,21018,Viana,211050,2019
MA,21018,Viana,211100,2019
MA,21018,Viana,211170,2019
MA,21018,Viana,211280,2019
MA,21019,Zé Doca,210055,2019
MA,21019,Zé Doca,210087,2019
MA,21019,Zé Doca,210197,2019
MA,21019,Zé Doca,210260,2019
MA,21019,Zé Doca,210290,2019
MA,21019,Zé Doca,210315,2019
MA,21019,Zé Doca,210317,2019
MA,21019,Zé Doca,210430,2019
MA,21019,Zé Doca,210467,2019
MA,21019,Zé Doca,210565,2019
MA,21019,Zé Doca,210620,2019
MA,21019,Zé Doca,210632,2019
MA,21019,Zé Doca,210637,2019
MA,21019,Zé Doca,210735,2019
MA,21019,Zé Doca,210923,2019
MA,21019,Zé Doca,211003,2019
MA,21019,Zé Doca,211400,2019
PI,22001,Carnaubais,220105,2019
PI,22001,Carnaubais,220177,2019
PI,22001,Carnaubais,220194,2019
PI,22001,Carnaubais,220202,2019
PI,22001,Carnaubais,220205,2019
PI,22001,Carnaubais,220220,2019
PI,22001,Carnaubais,220260,2019
PI,22001,Carnaubais,220271,2019
PI,22001,Carnaubais,220527,2019
PI,22001,Carnaubais,220551,2019
PI,22001,Carnaubais,220675,2019
PI,22001,Carnaubais,220695,2019
PI,22001,Carnaubais,220990,2019
PI,22001,Carnaubais,221040,2019
PI,22001,Carnaubais,221065,2019
PI,22002,Chapada das Mangabeiras,220045,2019
PI,22002,Chapada das Mangabeiras,220110,2019
PI,22002,Chapada das Mangabeiras,220130,2019
PI,22002,Chapada das Mangabeiras,220190,2019
PI,22002,Chapada das Mangabeiras,220275,2019
PI,22002,Chapada das Mangabeiras,220290,2019
PI,22002,Chapada das Mangabeiras,220300,2019
PI,22002,Chapada das Mangabeiras,220310,2019
PI,22002,Chapada das Mangabeiras,220320,2019
PI,22002,Chapada das Mangabeiras,220323,2019
PI,22002,Chapada das Mangabeiras,220360,2019
